This file was created by CMPT_IND_RETS using the 202403 CRSP database.
It contains value- and equal-weighted returns for 17 industry portfolios.

The portfolios are constructed at the end of June.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Monthly
,Food ,Mines,Oil  ,Clths,Durbl,Chems,Cnsum,Cnstr,Steel,FabPr,Machn,Cars ,Trans,Utils,Rtail,Finan,Other
196806,    252.63,    157.36,    833.91,     82.89,    390.37,    391.19,    564.98,    121.29,    226.17,    133.38,    338.62,    704.15,    217.44,    365.95,    213.90,    156.78,    361.12
196807,    255.22,    159.66,    851.08,     80.47,    365.05,    381.43,    564.89,    123.40,    221.67,    135.90,    318.77,    655.23,    219.44,    392.16,    205.04,    175.35,    342.06
196808,    245.24,    149.68,    894.98,     77.54,    345.61,    376.36,    548.70,    123.55,    206.86,    129.90,    303.84,    636.15,    208.87,    391.64,    194.56,    170.64,    335.13
196809,    251.15,    137.26,    902.18,     82.96,    354.38,    384.59,    547.45,    132.33,    208.28,    131.13,    306.67,    639.72,    211.65,    386.53,    198.69,    168.10,    342.12
196810,    260.57,    142.96,    932.09,     87.40,    367.93,    411.09,    554.83,    138.64,    228.13,    135.70,    319.93,    686.30,    228.18,    386.21,    216.21,    183.52,    359.01
196811,    261.27,    140.87,    952.00,     88.75,    376.03,    419.31,    559.84,    138.27,    234.34,    140.98,    308.02,    714.32,    226.57,    386.76,    219.23,    188.44,    366.68
196812,    274.71,    156.65,   1015.54,     94.06,    402.46,    436.44,    597.04,    146.32,    248.78,    149.50,    333.64,    687.76,    244.00,    419.00,    228.40,    200.26,    387.55
196901,    269.99,    160.37,    992.84,     91.73,    383.41,    424.09,    580.95,    143.68,    252.91,    150.57,    320.05,    669.12,    236.61,    405.49,    220.48,    190.60,    368.77
196902,    270.16,    156.30,    979.52,     89.37,    384.93,    420.90,    583.00,    142.48,    263.36,    147.29,    310.24,    659.95,    237.76,    414.19,    218.25,    189.99,    366.67
196903,    254.41,    144.77,    911.99,     81.20,    365.35,    395.01,    550.77,    134.44,    239.42,    141.16,    297.97,    640.05,    220.09,    390.77,    211.78,    172.92,    350.10
196904,    261.21,    142.30,    977.84,     80.57,    373.70,    397.79,    562.50,    139.49,    245.86,    145.41,    314.80,    670.89,    215.35,    384.40,    223.40,    178.24,    362.32
196905,    266.26,    142.03,    975.37,     79.75,    390.68,    393.42,    585.86,    141.73,    245.66,    144.57,    322.86,    666.57,    206.04,    388.17,    233.41,    183.01,    379.16
196906,    270.24,    143.78,   1005.84,     79.77,    386.44,    387.82,    598.06,    142.40,    236.90,    149.09,    317.36,    672.92,    197.39,    386.50,    234.70,    181.17,    378.35
196907,    250.00,    134.57,    909.78,     70.42,    339.50,    352.69,    530.73,    130.26,    207.44,    131.17,    305.80,    588.16,    178.32,    359.17,    210.61,    234.40,    327.36
196908,    235.66,    123.03,    823.82,     63.70,    324.76,    341.98,    515.38,    120.67,    193.72,    122.85,    289.02,    547.44,    155.93,    347.21,    193.03,    213.74,    309.11
196909,    246.77,    130.96,    873.64,     65.91,    337.62,    350.20,    551.14,    130.26,    193.26,    130.11,    307.50,    559.70,    165.13,    341.05,    209.22,    236.07,    320.97
196910,    247.82,    133.04,    789.73,     63.85,    336.33,    330.22,    557.75,    124.50,    190.96,    132.90,    306.60,    556.22,    160.72,    325.56,    207.65,    233.63,    314.56
196911,    267.61,    139.82,    774.82,     68.00,    358.37,    345.31,    611.04,    134.10,    207.78,    136.98,    324.00,    578.69,    169.46,    351.15,    220.52,    256.37,    333.69
196912,    261.26,    139.61,    731.91,     65.49,    352.74,    327.84,    613.25,    129.35,    197.12,    133.45,    319.79,    544.97,    154.51,    330.98,    211.85,    238.32,    328.13
197001,    259.32,    134.99,    704.57,     61.37,    356.26,    316.22,    628.26,    123.55,    194.21,    131.69,    317.41,    524.00,    143.57,    327.49,    206.74,    232.05,    319.53
197002,    254.40,    132.79,    624.07,     58.36,    331.70,    294.85,    593.83,    111.66,    180.92,    125.64,    291.05,    478.99,    129.60,    312.47,    194.38,    210.39,    293.58
197003,    267.83,    141.48,    647.18,     60.39,    330.06,    303.19,    617.75,    120.59,    198.87,    130.68,    299.65,    511.98,    138.87,    336.79,    204.52,    233.88,    314.00
197004,    264.64,    141.27,    646.02,     60.34,    327.77,    305.20,    595.27,    118.56,    200.12,    132.40,    297.87,    542.08,    134.07,    345.09,    201.31,    232.92,    312.48
197005,    237.90,    122.11,    583.99,     53.55,    303.36,    293.37,    541.13,    106.40,    182.82,    118.08,    259.88,    496.48,    116.83,    316.10,    181.25,    202.74,    276.32
197006,    222.27,    118.41,    600.62,     48.20,    275.16,    283.26,    510.44,     96.41,    163.99,    106.19,    234.82,    470.95,    107.51,    297.33,    163.82,    185.28,    257.85
197007,    210.46,    113.76,    556.68,     44.45,    248.43,    282.21,    512.95,     86.45,    151.03,     94.27,    209.61,    431.87,     93.24,    284.62,    148.60,    173.12,    220.37
197008,    221.97,    116.95,    627.34,     48.43,    263.13,    305.58,    526.54,     95.06,    156.18,     99.98,    213.76,    480.06,     99.64,    308.18,    164.31,    189.24,    240.35
197009,    220.25,    120.46,    662.12,     51.11,    277.89,    319.67,    532.15,     98.50,    154.44,    104.56,    227.20,    520.18,    107.89,    320.60,    172.22,    199.52,    253.01
197010,    230.26,    132.38,    689.93,     55.64,    294.86,    318.25,    567.71,    105.75,    160.53,    107.01,    248.65,    526.09,    117.32,    317.57,    184.41,    209.14,    261.18
197011,    231.81,    127.97,    704.56,     53.85,    292.25,    304.82,    580.09,    100.99,    151.72,    101.29,    242.58,    509.24,    109.36,    313.64,    182.67,    193.48,    254.64
197012,    241.72,    127.22,    734.75,     55.15,    307.47,    318.01,    605.32,    102.12,    156.00,    102.17,    250.95,    549.28,    113.25,    341.11,    197.85,    205.63,    265.09
197101,    255.86,    134.16,    750.34,     62.47,    330.03,    348.33,    639.33,    111.30,    169.00,    108.44,    263.68,    580.32,    123.60,    364.24,    209.39,    224.37,    283.27
197102,    263.34,    141.41,    759.36,     67.55,    355.95,    371.94,    660.48,    118.48,    176.16,    116.55,    278.36,    593.61,    144.36,    373.66,    225.82,    235.67,    303.68
197103,    270.46,    145.59,    797.47,     71.52,    363.50,    375.98,    666.76,    119.00,    174.28,    120.72,    285.88,    589.24,    149.45,    362.24,    234.37,    239.69,    303.96
197104,    282.62,    155.06,    819.96,     72.88,    390.43,    388.42,    701.38,    120.37,    180.98,    128.50,    303.63,    606.92,    153.32,    369.29,    250.01,    255.93,    316.78
197105,    286.99,    163.63,    851.51,     74.32,    413.72,    413.41,    738.55,    125.64,    185.97,    131.97,    313.38,    658.04,    169.38,    354.96,    263.15,    261.43,    329.79
197106,    282.50,    158.17,    808.93,     71.33,    412.99,    408.06,    714.51,    119.11,    181.43,    126.56,    296.23,    620.22,    152.38,    339.86,    257.87,    246.90,    314.23
197107,    269.96,    156.13,    798.40,     72.76,    408.44,    415.63,    777.64,    119.80,    175.15,    125.21,    285.14,    568.31,    148.52,    356.03,    247.57,    232.96,    296.10
197108,    268.57,    147.63,    781.91,     68.46,    380.60,    398.76,    758.44,    115.10,    162.78,    118.06,    262.63,    549.19,    139.27,    347.18,    239.50,    228.31,    282.66
197109,    273.40,    143.62,    768.75,     73.03,    411.37,    428.65,    783.70,    122.07,    175.27,    124.71,    282.11,    598.58,    155.50,    336.98,    254.30,    242.96,    285.14
197110,    273.69,    138.29,    755.53,     72.66,    415.40,    429.10,    786.48,    124.20,    162.13,    120.72,    278.72,    599.75,    155.23,    330.59,    255.64,    241.45,    283.31
197111,    265.75,    120.41,    719.62,     68.14,    395.95,    400.66,    763.28,    116.34,    145.02,    108.95,    265.97,    567.94,    150.57,    338.23,    246.39,    235.46,    271.21
197112,    266.23,    115.23,    714.43,     65.75,    403.07,    392.90,    764.94,    111.13,    142.00,    106.11,    266.59,    562.54,    149.43,    332.23,    246.89,    236.72,    269.62
197201,    291.07,    129.56,    775.70,     74.15,    438.28,    425.95,    825.30,    120.37,    162.48,    119.31,    297.09,    593.51,    167.01,    357.72,    271.04,    249.70,    296.52
197202,    292.71,    139.96,    775.70,     78.31,    454.56,    444.10,    847.66,    122.18,    169.02,    120.75,    317.85,    617.95,    181.80,    355.29,    270.71,    251.22,    302.22
197203,    304.11,    146.16,    792.96,     80.50,    481.40,    453.96,    910.87,    125.93,    179.65,    128.36,    324.27,    620.57,    189.29,    344.40,    285.74,    250.82,    309.90
197204,    302.67,    143.69,    757.43,     79.66,    501.48,    464.72,    914.48,    126.65,    179.94,    125.70,    333.91,    652.37,    190.25,    342.41,    292.12,    262.94,    308.66
197205,    309.08,    144.16,    760.01,     78.39,    511.77,    474.95,    928.98,    130.80,    180.23,    126.36,    341.27,    635.03,    193.34,    331.58,    289.75,    268.28,    308.85
197206,    310.75,    148.72,    776.33,     74.62,    530.13,    478.89,    962.85,    126.19,    178.19,    120.42,    353.52,    612.74,    196.96,    328.76,    295.73,    262.63,    314.15
197207,    303.96,    161.34,    744.41,     70.58,    506.22,    463.65,    978.22,    121.41,    165.04,    105.88,    346.02,    573.50,    183.98,    327.86,    267.07,    237.30,    296.70
197208,    309.93,    155.51,    740.11,     65.08,    511.59,    468.08,   1004.44,    117.79,    158.20,    106.76,    347.65,    562.60,    181.07,    326.70,    262.20,    234.47,    294.37
197209,    313.90,    160.92,    824.21,     64.22,    501.84,    501.58,   1008.09,    119.17,    170.50,    109.84,    355.74,    583.65,    183.19,    344.06,    261.06,    248.33,    304.04
197210,    309.42,    153.36,    817.99,     61.88,    513.33,    485.72,   1002.22,    115.33,    163.59,    105.78,    351.63,    583.36,    173.67,    343.27,    260.71,    246.96,    305.77
197211,    313.83,    152.16,    845.57,     61.50,    515.55,    485.56,   1026.68,    115.89,    160.10,    103.72,    340.26,    561.40,    176.00,    364.95,    263.54,    251.35,    311.14
197212,    330.61,    158.50,    894.33,     67.25,    516.97,    511.79,   1039.00,    124.63,    180.14,    107.50,    349.53,    610.07,    187.84,    386.13,    280.25,    262.74,    325.99
197301,    340.81,    162.24,    906.79,     65.58,    541.46,    524.96,   1073.47,    122.63,    169.79,    107.20,    355.88,    608.41,    180.41,    380.21,    287.03,    259.81,    330.14
197302,    331.97,    165.81,    942.80,     61.31,    509.35,    512.23,   1072.24,    113.88,    168.96,    101.14,    363.01,    571.58,    163.56,    362.66,    275.82,    239.95,    318.07
197303,    323.08,    170.69,    870.51,     55.59,    501.03,    508.29,   1065.57,    104.94,    164.76,     97.29,    350.59,    531.13,    154.54,    353.14,    257.65,    225.96,    298.44
197304,    318.99,    166.86,    898.49,     54.01,    492.68,    511.69,   1069.91,    102.49,    170.67,     98.33,    346.15,    517.92,    156.92,    344.26,    244.37,    224.26,    299.00
197305,    305.39,    164.03,    895.27,     48.87,    462.20,    492.73,   1015.26,     97.28,    172.14,     99.34,    325.85,    500.50,    144.12,    340.84,    225.48,    206.89,    289.68
197306,    303.04,    161.93,    866.95,     45.51,    466.24,    485.63,   1016.38,     92.04,    162.01,     96.84,    317.85,    464.63,    131.35,    339.70,    221.46,    199.72,    280.18
197307,    175.57,    132.51,    577.78,     30.69,    282.95,    341.75,    681.17,     55.43,    129.61,     66.27,    174.06,    304.32,     84.37,    279.83,    127.96,    106.23,    103.44
197308,    187.43,    142.77,    587.85,     34.21,    296.85,    365.45,    721.48,     63.58,    138.58,     72.26,    185.18,    326.12,     93.43,    272.03,    142.29,    116.52,    110.45
197309,    184.01,    141.88,    564.33,     32.02,    285.79,    357.72,    673.77,     62.28,    138.79,     71.60,    180.87,    312.71,     89.47,    264.27,    136.24,    114.02,    108.24
197310,    195.31,    160.24,    616.48,     34.56,    291.05,    394.04,    671.14,     68.79,    152.31,     76.12,    180.14,    334.23,     99.46,    284.12,    146.53,    122.77,    115.76
197311,    191.70,    170.40,    658.45,     33.97,    294.65,    408.05,    678.72,     69.32,    163.43,     78.56,    190.86,    315.18,    100.20,    272.96,    142.09,    122.69,    113.65
197312,    168.40,    158.69,    625.66,     26.84,    254.63,    333.27,    631.69,     56.20,    138.70,     73.22,    171.86,    243.05,     84.34,    239.38,    115.73,    108.42,     99.03
197401,    167.01,    170.99,    679.16,     24.77,    251.46,    352.30,    603.35,     57.12,    154.67,     75.05,    165.93,    235.20,     88.33,    246.30,    115.63,    110.87,    101.31
197402,    169.42,    179.41,    620.28,     27.34,    246.90,    358.93,    597.24,     60.95,    162.32,     74.45,    165.85,    262.09,     90.81,    256.20,    123.92,    111.18,    102.97
197403,    169.15,    182.81,    611.56,     27.73,    237.77,    363.84,    587.20,     63.27,    166.12,     73.94,    165.17,    258.12,     96.73,    255.01,    124.68,    112.39,    103.56
197404,    165.12,    174.12,    597.47,     28.01,    239.22,    369.03,    587.74,     63.15,    163.27,     72.15,    160.97,    258.64,     92.02,    244.53,    120.71,    107.46,    101.75
197405,    159.33,    161.52,    555.70,     27.67,    227.87,    376.23,    595.00,     60.46,    164.78,     67.64,    156.52,    250.75,     89.12,    214.43,    119.29,    100.71,     97.89
197406,    153.98,    148.29,    509.49,     25.89,    229.96,    374.11,    604.67,     56.52,    150.29,     59.56,    149.47,    259.86,     84.05,    201.93,    121.90,     90.96,     93.99
197407,    149.58,    141.92,    478.50,     25.69,    226.18,    380.01,    587.95,     55.09,    153.66,     59.51,    144.73,    265.62,     83.65,    189.67,    122.40,     85.54,     93.92
197408,    131.50,    148.78,    479.31,     24.87,    195.01,    362.68,    511.56,     52.18,    161.17,     55.20,    135.08,    235.50,     78.05,    189.91,    105.70,     79.87,     87.35
