This file was created by CMPT_IND_RETS using the 202403 CRSP database.
It contains value- and equal-weighted returns for 12 industry portfolios.

The portfolios are constructed at the end of June.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Monthly
,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth ,Money,Other
201204,   6555.27,   2564.09,   3479.03,   8908.74,   6673.98,   5157.81,   8600.05,   6769.12,   4645.93,   3322.79,   3129.75,   3254.81
201205,   6604.48,   2366.52,   3461.07,   8823.77,   6639.51,   5051.21,   8704.23,   6704.87,   4700.40,   3346.92,   3067.49,   3259.98
201206,   6534.01,   2169.84,   3159.55,   7900.52,   6238.79,   4652.16,   8628.11,   6673.71,   4584.15,   3254.29,   2807.13,   3080.56
201207,   6433.01,   2051.82,   2967.32,   7654.51,   6488.72,   4635.18,   8383.21,   6784.56,   4446.11,   3270.52,   2859.18,   3160.21
201208,   6517.35,   2081.11,   2987.81,   8002.70,   6560.04,   4675.18,   8691.29,   7024.20,   4523.97,   3352.49,   2830.91,   3114.01
201209,   6596.85,   2162.09,   3100.28,   8158.92,   6739.79,   4898.92,   8770.57,   6738.91,   4661.20,   3405.35,   2970.91,   3178.06
201210,   6654.55,   2262.22,   3157.03,   8642.34,   6862.14,   4985.05,   9185.50,   6863.63,   4800.27,   3564.34,   3100.62,   3311.67
201211,   6536.38,   2391.17,   3156.47,   8524.30,   6769.16,   4700.91,   9095.50,   6932.10,   4761.87,   3497.79,   3164.81,   3310.74
201212,   6733.38,   2489.50,   3257.01,   8411.71,   7135.88,   4806.16,   9184.64,   6679.88,   4822.30,   3579.12,   3146.79,   3317.33
201301,   6587.50,   2665.15,   3370.99,   8517.02,   7198.10,   4823.89,   9351.89,   6664.92,   4786.09,   3567.54,   3282.20,   3385.77
201302,   7030.38,   2753.79,   3563.49,   9151.69,   7664.91,   4949.03,   9854.60,   6989.90,   5093.07,   3857.74,   3504.23,   3644.64
201303,   7242.69,   2779.26,   3609.46,   9169.85,   7751.60,   5000.02,  10075.08,   7106.91,   5129.60,   3936.55,   3549.06,   3735.20
201304,   7577.14,   2921.22,   3730.39,   9474.54,   7865.47,   5186.24,  10632.25,   7489.90,   5410.12,   4197.12,   3739.05,   3878.56
201305,   7958.20,   3027.20,   3717.25,   9425.64,   8148.02,   5229.72,  11153.69,   7867.45,   5587.63,   4296.03,   3817.36,   3885.29
201306,   7763.80,   3317.18,   3879.88,   9707.74,   8250.63,   5487.62,  10899.29,   7342.51,   5734.86,   4393.37,   4108.76,   4043.78
201307,   7490.16,   3048.35,   3669.97,   9061.43,   7839.12,   5112.73,  10388.14,   7931.94,   5389.08,   3984.33,   3945.34,   3953.14
201308,   7794.29,   3355.35,   3916.75,   9585.05,   8262.94,   5440.94,  10806.52,   8285.62,   5703.47,   4316.17,   4198.29,   4139.62
201309,   7498.88,   3349.81,   3848.72,   9423.47,   8090.07,   5446.40,  10554.30,   7880.46,   5449.81,   4158.37,   4028.72,   4035.05
201310,   7652.87,   3589.60,   4130.71,   9664.65,   8282.24,   5644.33,  10988.32,   7935.94,   5721.97,   4357.50,   4151.62,   4247.32
201311,   8111.31,   3638.35,   4295.62,  10185.79,   8806.36,   5910.45,  11584.78,   8185.60,   6130.29,   4518.28,   4297.73,   4461.88
201312,   8200.65,   3703.60,   4420.78,  10283.01,   9001.54,   6133.92,  11818.91,   8032.87,   6364.50,   4718.27,   4570.74,   4571.57
201401,   8368.61,   3743.46,   4595.40,  10589.38,   9104.83,   6400.32,  12260.80,   8149.74,   6402.96,   4774.40,   4703.04,   4752.56
201402,   7985.07,   3601.72,   4484.52,   9857.49,   8761.92,   6342.62,  11750.77,   8339.03,   6020.21,   4864.14,   4509.97,   4580.79
201403,   8252.56,   3931.51,   4739.96,  10495.76,   9234.34,   6651.34,  12162.16,   8555.00,   6333.55,   5177.47,   4654.08,   4774.47
201404,   8528.48,   3881.38,   4731.33,  10816.07,   9435.50,   6637.35,  12297.14,   8761.15,   6305.79,   5050.62,   4779.63,   4842.00
201405,   8677.64,   3887.44,   4802.38,  11428.00,   9545.40,   6569.13,  12300.80,   9099.35,   6259.47,   5045.28,   4626.57,   4878.10
201406,   9019.76,   3909.93,   4848.78,  11544.89,   9641.12,   6809.10,  12941.92,   9055.39,   6307.45,   5139.13,   4723.83,   4987.88
201407,   8848.73,   4053.54,   4778.80,  10829.29,   9022.99,   6513.08,  13430.31,   9550.14,   6179.34,   4227.12,   4574.65,   4743.31
201408,   8461.55,   3858.22,   4548.27,  10435.25,   8737.34,   6534.67,  13487.02,   8995.67,   6085.21,   4205.70,   4486.62,   4641.69
201409,   8982.24,   4054.50,   4747.98,  10700.46,   9173.51,   6807.56,  13668.81,   9435.52,   6377.19,   4442.48,   4663.90,   4871.19
201410,   8985.44,   3708.65,   4582.17,   9978.30,   9075.33,   6760.11,  13603.49,   9090.86,   6318.75,   4436.76,   4651.65,   4763.03
201411,   9216.97,   3846.65,   4736.77,   9576.19,   9135.59,   6875.75,  13818.12,   9684.54,   6526.85,   4738.17,   4850.00,   4889.19
201412,   9635.30,   4059.79,   4825.26,   8669.92,   9441.95,   7202.52,  14298.12,   9670.41,   7016.80,   4856.74,   4940.90,   5085.58
201501,   9425.50,   4072.32,   4795.56,   8764.30,   9527.46,   7166.25,  13978.02,   9823.36,   7137.73,   4815.12,   5067.00,   5053.64
201502,   9357.32,   3887.12,   4643.63,   8437.31,   9166.26,   6944.77,  13292.57,   9934.42,   7196.53,   4905.07,   4687.52,   4862.48
201503,   9895.49,   4199.90,   4934.31,   8902.42,   9703.60,   7545.35,  14470.52,   9452.13,   7596.83,   4966.60,   5082.02,   5163.44
201504,   9606.70,   4223.59,   4850.44,   8672.61,   9398.18,   7391.59,  14296.75,   9396.63,   7635.60,   5007.30,   5113.38,   5089.91
201505,   9681.08,   4081.37,   4805.81,   9308.89,   9330.73,   7544.75,  14755.93,   9411.27,   7463.32,   4925.17,   5144.99,   5119.50
201506,   9771.36,   4118.75,   4858.73,   8842.48,   9473.06,   7730.79,  14795.71,   9365.05,   7520.50,   5150.26,   5303.58,   5141.96
201507,   9242.55,   4004.97,   4525.53,   8462.66,   9292.41,   7022.23,  14033.35,   9306.44,   7087.11,   4322.29,   5074.34,   4704.47
201508,   9695.35,   3928.14,   4420.23,   7748.02,   9046.43,   7208.27,  14183.48,   9534.03,   7487.31,   4471.06,   5177.88,   4792.35
201509,   9355.63,   3682.35,   4271.05,   7472.35,   8387.23,   6806.05,  12990.64,   9101.95,   7070.63,   4075.49,   4844.88,   4537.58
201510,   9320.36,   3595.17,   4095.80,   7130.77,   8046.99,   6791.67,  12652.87,   9028.12,   6955.72,   3805.01,   4705.29,   4439.37
201511,   9947.52,   3830.86,   4446.66,   8044.21,   8952.47,   7529.44,  13738.15,   9197.73,   7262.59,   4078.04,   4990.58,   4789.69
201512,   9837.65,   3900.84,   4467.28,   8141.44,   9010.35,   7603.19,  13923.07,   8905.69,   7364.60,   4109.71,   5142.33,   4831.91
201601,   9941.55,   3729.76,   4341.37,   7770.27,   8923.91,   7448.86,  13487.48,   8666.81,   7422.46,   4120.80,   4983.85,   4714.13
201602,  10014.21,   3214.21,   3989.73,   7483.39,   8473.74,   6999.99,  13469.26,   9062.63,   7126.49,   3721.06,   4511.29,   4424.79
201603,  10036.22,   3339.80,   4149.60,   7317.53,   8687.01,   6949.24,  13593.21,   9201.38,   7119.99,   3675.03,   4381.63,   4636.14
201604,  10638.48,   3738.52,   4424.22,   8167.33,   9202.48,   7552.65,  14411.68,   9969.67,   7581.71,   3821.73,   4669.91,   5008.32
201605,  10649.49,   3786.94,   4553.40,   9115.71,   9328.58,   7276.45,  14389.33,   9879.89,   7566.13,   4043.85,   4906.94,   4996.81
201606,  10714.08,   3782.55,   4527.08,   9076.26,   9277.10,   7688.53,  14506.40,  10055.80,   7626.18,   4138.30,   5035.26,   4957.31
201607,  11591.49,   3412.64,   4355.35,   9535.19,   8827.80,   7222.43,  15247.77,  10968.22,   7327.01,   3763.15,   4542.29,   4663.46
201608,  11732.41,   3705.37,   4560.51,   9270.94,   9130.06,   7832.19,  15503.27,  10931.58,   7578.64,   4028.35,   4756.80,   4846.34
201609,  11638.84,   3707.31,   4525.63,   9491.78,   9411.04,   7933.74,  15174.57,  10541.44,   7489.51,   3899.42,   5013.22,   4882.16
201610,  11472.64,   3680.25,   4522.26,   9753.10,   9364.48,   8189.83,  15238.84,  10823.67,   7459.38,   3948.17,   4946.88,   4840.76
201611,  11444.96,   3584.38,   4399.14,   9533.95,   9116.60,   8202.95,  14702.58,  10740.54,   7157.65,   3671.21,   5023.03,   4827.60
201612,  10966.75,   3847.87,   4807.27,  10394.46,   9206.91,   8259.46,  16007.44,  10512.94,   7487.71,   3761.28,   5707.43,   5285.49
201701,  11312.87,   4019.10,   4820.18,  10591.92,   9266.63,   8374.06,  17164.19,  10982.01,   7448.38,   3751.40,   5931.66,   5348.41
201702,  11497.37,   4126.46,   4971.26,  10135.73,   9588.83,   8814.84,  17885.95,  10860.60,   7566.75,   3846.57,   5973.43,   5473.13
201703,  11919.36,   4099.12,   5176.95,   9908.02,   9983.69,   9242.33,  17875.14,  11245.71,   7840.53,   4133.25,   6271.86,   5584.72
201704,  11979.66,   4132.33,   5175.67,   9927.33,  10147.21,   9510.03,  18025.48,  11252.15,   7891.09,   4148.20,   6150.93,   5591.53
201705,  12121.14,   4200.10,   5341.60,   9730.43,  10144.85,   9800.05,  17974.90,  11277.36,   8124.58,   4196.81,   6204.51,   5659.33
201706,  12456.48,   4234.84,   5429.90,   9394.67,  10216.51,  10169.62,  17717.06,  11497.90,   8273.33,   4189.61,   6185.06,   5705.01
201707,  10945.95,   4655.24,   5309.62,   8432.51,   9974.10,   9377.50,  16663.25,  11326.84,   7708.46,   4156.30,   6171.17,   5711.53
201708,  10924.33,   4591.44,   5428.91,   8610.72,  10130.45,   9835.49,  17656.84,  11798.44,   7696.22,   4198.83,   6278.40,   5762.96
201709,  10733.84,   4584.26,   5440.56,   8124.77,   8608.33,  10227.13,  17214.22,  12150.69,   7614.19,   4310.39,   6191.28,   5835.36
201710,  10650.41,   4817.40,   5727.15,   9064.61,   8803.21,  10377.84,  17144.75,  11881.91,   7794.61,   4414.79,   6579.40,   6073.86
201711,  10651.11,   4866.62,   5950.33,   9193.32,   8844.75,  11173.37,  16510.90,  12230.21,   8067.64,   4339.69,   6864.20,   6109.79
201712,  11292.38,   4828.46,   6137.12,   9548.17,   9154.21,  11331.60,  17176.45,  12469.85,   8755.40,   4433.31,   7208.22,   6336.28
201801,  11642.08,   4771.36,   6283.68,  10020.21,   9308.69,  11348.38,  17924.38,  11820.13,   9008.68,   4422.46,   7316.41,   6475.63
201802,  11860.28,   4882.94,   6685.32,  10299.55,   9440.09,  12319.10,  18629.08,  11476.07,   9875.89,   4742.40,   7779.83,   6834.37
201803,  11250.47,   4639.54,   6471.15,   9140.33,   8959.14,  12312.67,  17672.78,  10904.89,   9422.42,   4553.83,   7564.15,   6538.59
201804,  11175.03,   4363.34,   6254.65,   9673.88,   8983.38,  11956.26,  17211.30,  11212.96,   9232.16,   4468.48,   7346.95,   6507.61
201805,  10722.43,   4351.39,   6042.58,  10721.60,   8697.64,  11992.53,  16721.29,  11510.55,   9622.13,   4457.35,   7447.47,   6484.21
201806,  10360.36,   4473.17,   6231.47,  11029.75,   8750.75,  12847.86,  15668.02,  11541.65,   9718.04,   4566.05,   7483.01,   6729.15
201807,   9941.41,   4193.87,   5777.05,  10425.75,  10429.64,  12117.60,  17552.79,  12326.00,   9783.50,   4241.96,   6954.96,   6322.44
201808,  10220.09,   4117.49,   6114.98,  10535.42,  10926.54,  12498.93,  17904.85,  12521.80,  10126.58,   4499.45,   7253.61,   6567.35
201809,  10087.40,   4081.25,   6032.24,  10256.80,  11028.85,  13424.71,  18414.18,  12581.68,  10955.20,   4706.94,   7442.90,   6691.33
201810,  10195.38,   3911.63,   6194.93,  10577.43,  10463.42,  13502.88,  18732.76,  12473.64,  11114.66,   4814.64,   7330.25,   6706.88
201811,  10242.16,   3791.37,   5437.09,   9379.77,   9889.83,  12343.65,  18547.55,  12525.33,  10203.27,   4407.25,   6848.71,   6132.61
201812,  10261.46,   4036.06,   5662.58,   9188.12,  10417.82,  12254.58,  19005.24,  12877.56,  10319.42,   4699.31,   7055.12,   6305.76
201901,   9059.20,   3559.55,   5089.05,   8040.78,   9757.08,  11341.49,  17316.72,  12299.62,   9437.68,   4314.54,   6261.18,   5716.84
201902,   9713.73,   3925.96,   5687.59,   9029.39,  10281.98,  12537.39,  18166.06,  13041.82,  10205.06,   4535.67,   6875.75,   6298.38
201903,   9903.33,   4066.58,   5993.86,   9329.70,  10690.58,  13353.66,  17860.25,  13444.66,  10327.78,   4699.77,   7072.92,   6529.98
201904,  10213.56,   3839.58,   5876.63,   9507.44,  11009.39,  13883.83,  18212.17,  13856.52,  10782.59,   4748.76,   6925.89,   6569.11
201905,  10527.28,   4007.31,   6118.57,   9599.48,  11469.56,  14706.83,  19195.68,  13976.09,  11315.71,   4593.79,   7441.40,   6951.89
201906,   9923.17,   3501.90,   5498.55,   8400.20,  10560.70,  13482.80,  18613.69,  13700.42,  10689.04,   4448.52,   7010.90,   6456.94
201907,  10452.26,   3815.45,   5841.08,   8586.74,  10367.34,  13404.07,  19612.99,  14251.49,  10919.97,   4254.33,   7073.17,   6947.88
201908,  10626.38,   3893.35,   5836.63,   8209.51,  10702.37,  13965.23,  19884.19,  14083.31,  11087.98,   4163.29,   7299.25,   6993.90
201909,  10532.41,   3739.54,   5709.28,   7543.64,  10599.71,  13693.27,  20174.50,  14504.09,  11161.97,   4133.32,   6961.26,   6667.72
201910,  10752.04,   3868.83,   5971.50,   7923.48,  10958.58,  13962.52,  20418.36,  15217.89,  11330.59,   4097.05,   7134.60,   6768.75
201911,  10906.54,   4137.19,   6027.46,   7870.53,  10792.28,  14434.21,  20749.56,  14986.94,  11493.91,   4197.48,   7405.12,   6988.52
201912,  11115.25,   4242.41,   6322.73,   8077.58,  10869.07,  15271.75,  21433.05,  14603.42,  11810.35,   4440.09,   7811.45,   7324.43
202001,  11459.33,   4456.55,   6395.51,   8684.00,  11192.42,  15865.98,  21625.04,  15159.24,  11991.06,   4607.66,   8037.05,   7490.71
202002,  11499.13,   4737.79,   6228.50,   7707.56,  11003.18,  16425.49,  21058.32,  15869.28,  12239.60,   4526.44,   7848.08,   7537.55
202003,  10572.92,   4392.76,   5716.54,   6462.67,  10022.48,  15353.86,  19929.57,  14236.24,  11432.13,   4276.90,   6994.21,   6893.36
202004,   9303.57,   3382.36,   4549.78,   4293.61,   9127.86,  13874.16,  17230.27,  12467.38,  10546.01,   4069.91,   5585.16,   5658.20
202005,  10122.57,   4284.21,   5026.23,   5726.91,  10332.07,  16012.12,  19076.70,  13087.72,  12535.18,   4627.14,   6279.85,   6226.87
202006,  10439.67,   4593.07,   5373.18,   5877.86,  10798.94,  17352.12,  19981.14,  13627.83,  13279.66,   4829.79,   6519.06,   6541.16
202007,   9962.74,   5224.46,   5676.67,   5805.48,  11077.74,  18023.15,  19352.52,  13370.74,  13445.22,   4621.31,   6173.66,   6188.38
202008,  10539.71,   6219.98,   5844.04,   5615.62,  11870.36,  19396.27,  20554.99,  14195.44,  14931.60,   4816.07,   6333.88,   6578.33
202009,  11076.55,   8931.44,   6250.98,   5582.66,  12438.11,  21524.56,  21698.99,  13813.35,  16131.40,   4924.95,   6642.98,   7235.09
202010,  10789.70,   8108.33,   6231.44,   4835.99,  12437.19,  20458.74,  21264.42,  13722.27,  15498.35,   4828.94,   6337.16,   7222.44
202011,  10490.62,   7833.54,   6182.21,   4692.57,  12315.92,  20062.65,  20659.87,  14314.01,  15081.53,   4613.15,   6284.79,   7032.30
202012,  11515.44,  10529.42,   7218.43,   5960.23,  13321.39,  22291.46,  23882.16,  14634.69,  16498.71,   5089.08,   7299.27,   8093.50
202101,  12034.03,  12170.58,   7419.22,   6278.31,  13545.15,  23509.91,  25130.95,  14679.69,  16811.89,   5336.62,   7794.93,   8374.82
202102,  11527.90,  13609.72,   7331.94,   6568.77,  12955.86,  23722.66,  24529.85,  14596.64,  16778.21,   5531.38,   7582.99,   8161.83
202103,  11672.72,  12474.02,   7897.54,   8094.79,  13017.12,  24139.75,  25567.99,  13868.32,  16483.13,   5472.87,   8385.81,   8878.97
202104,  12454.90,  12558.53,   8507.32,   8350.16,  13980.69,  24619.31,  26418.10,  15251.95,  17459.09,   5458.25,   8883.79,   9363.15
202105,  12955.38,  13099.44,   8707.44,   8408.18,  14312.38,  26294.72,  27569.21,  15836.10,  18704.94,   5615.50,   9448.58,   9899.68
202106,  13197.61,  12377.09,   8967.65,   8849.03,  14628.92,  26172.36,  27880.83,  15595.18,  18334.84,   5602.23,   9774.04,  10135.70
202107,  12340.79,  12683.87,   8683.02,   9330.05,  13690.35,  24269.39,  28211.97,  15913.77,  17715.37,   5115.66,   9436.57,   6685.11
202108,  12361.67,  12561.62,   8777.94,   8590.12,  13988.99,  25146.22,  28173.32,  16355.96,  17751.25,   5268.87,   9500.73,   6601.86
202109,  12313.34,  12778.41,   8820.99,   8417.92,  14121.39,  26377.07,  29550.07,  16817.48,  18276.60,   5416.35,   9802.78,   6765.06
202110,  11692.24,  13265.23,   8262.70,   9336.05,  13602.98,  24895.11,  27896.20,  15951.91,  17496.44,   5097.04,   9703.87,   6589.63
202111,  12122.31,  17357.44,   8698.65,  10451.78,  14396.38,  26913.87,  27062.28,  16745.48,  18424.07,   5216.70,  10471.22,   7114.89
202112,  11694.86,  17785.49,   8585.68,   9980.21,  14413.76,  27253.39,  25110.62,  16348.28,  18681.80,   4997.98,   9910.25,   6803.41
202201,  12585.89,  17137.29,   8931.56,  10268.28,  15762.72,  27727.99,  26089.46,  17696.49,  18919.12,   5331.06,  10442.13,   7164.21
202202,  12495.23,  15365.29,   8455.27,  12162.98,  14724.94,  25458.73,  25448.70,  17302.65,  17217.88,   4855.19,  10423.53,   6660.56
202203,  12498.70,  14271.35,   8476.10,  13196.26,  14355.33,  24290.54,  25496.24,  17040.34,  16998.62,   4811.95,  10265.66,   6653.25
202204,  12558.21,  16560.90,   8593.79,  14453.87,  14516.72,  25171.38,  25099.21,  18641.02,  17492.91,   5059.30,  10217.50,   6949.85
202205,  12835.21,  13746.33,   7961.25,  14402.06,  14547.61,  22062.61,  22307.78,  17924.87,  15858.65,   4727.27,   9424.32,   6252.72
202206,  12613.71,  12644.87,   7963.39,  16812.08,  14391.12,  21646.70,  24221.75,  18709.79,  15191.83,   4778.76,   9710.23,   6078.90
202207,  10722.18,  10240.02,   6528.23,  13441.78,  12757.08,  17335.75,  20096.42,  16575.70,  12370.00,   4229.09,   8241.05,   4266.36
202208,  11161.97,  13178.56,   7245.09,  14836.15,  13286.77,  19443.78,  19985.28,  17588.97,  14175.33,   4362.23,   8851.56,   4760.69
202209,  10946.53,  12399.92,   6909.74,  15229.44,  13191.34,  18571.20,  19747.39,  17547.47,  13749.97,   4145.68,   8645.30,   4594.43
202210,   9975.54,  11585.80,   6077.28,  13903.33,  11911.96,  16549.70,  17009.35,  15461.83,  12730.09,   4073.54,   8019.00,   4231.89
202211,  10965.03,  10914.37,   6974.06,  17248.91,  12698.14,  17428.87,  18702.47,  15981.17,  13251.66,   4439.68,   9055.69,   4686.32
202212,  11674.00,  10018.20,   7559.84,  17448.84,  13934.91,  18428.76,  19448.22,  17191.68,  13786.05,   4680.14,   9498.04,   5499.58
202301,  11319.00,   7193.17,   7391.01,  16688.89,  13614.96,  17056.77,  18120.10,  16937.88,  12760.54,   4636.19,   8980.14,   5272.64
202302,  11344.29,   9473.01,   7922.68,  17154.62,  13997.89,  18883.60,  20463.83,  16870.12,  13997.85,   4609.27,   9600.29,   5785.20
202303,  11089.38,  10476.77,   7882.00,  15889.69,  13647.06,  18906.40,  19128.76,  15898.91,  13356.70,   4447.26,   9363.37,   5766.41
202304,  11373.77,  10406.97,   7858.80,  15787.73,  13849.41,  20900.48,  19098.66,  16468.34,  13805.95,   4586.81,   8559.06,   5899.19
202305,  11804.38,   8813.24,   7702.50,  16190.52,  14173.80,  21074.61,  19532.88,  16727.96,  14193.94,   4785.80,   8755.83,   6082.92
202306,  11164.07,   9998.45,   7388.11,  14676.12,  12943.08,  22917.94,  17692.19,  15676.83,  14351.29,   4642.17,   8449.41,   6099.03
202307,  11047.87,  12515.48,   7986.84,  14204.26,  13371.88,  23301.67,  17485.70,  16313.79,  15243.06,   4801.67,   8620.67,   6117.41
202308,  11371.18,  12988.11,   8303.79,  15320.41,  13748.09,  24481.51,  17550.69,  16737.18,  15668.37,   4819.49,   9242.07,   6431.16
